,id,title,publication_date,doi,cited,authors,locations,location_count
79,https://openalex.org/W4322746385,A Machine Learning-Based Study on the Impact of COVID-19 on Three Kinds of Pollution in Beijing-Tianjin-Hebei Region,2023-01-01,https://doi.org/10.2139/ssrn.4365668,1,"Yuchao Ren, Yuchao Ren, Xiaotong Guan, Qingzhu Zhang, Lei Li, Chenliang Tao, Shilong Ren, Qiao Wang, Wenxing Wang",submittedVersion - https://doi.org/10.2139/ssrn.4365668,1
80,https://openalex.org/W4322759246,"COVID-19 PANDEMIC, PROFITABILITY, AND ADAPTABILITY: EMPIRICAL EVIDENCE FROM THE SOUTH ASIAN ECONOMY",2023-03-01,https://doi.org/10.5281/zenodo.7689528,1,"Md. Rezaul Karim, Samia Afrin Shetu",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7689528,1
81,https://openalex.org/W4323024744,Investigating the Association of Acute Kidney Injury (AKI) with COVID-19 Mortality Using Data-Mining Scheme,2023-01-01,https://doi.org/10.2139/ssrn.4367712,1,"Ayoub Tavakolian, Mahdieh Farhanji, Farhang Shapouran, Arghavan Zal, Zahra Taheri, Tina Ghobadi, Vida Fazliani Moghaddam, Neda Mahdavi, Nasrin Talkhi",submittedVersion - https://doi.org/10.2139/ssrn.4367712,1
82,https://openalex.org/W4323244462,Emission Trading in a High Dimensional Context: To What Extent Carbon Markets are Integrated with the Broader System?,2023-01-01,https://doi.org/10.2139/ssrn.4378270,1,Marco Quatrosi,"submittedVersion - https://doi.org/10.2139/ssrn.4378270, submittedVersion: None - https://hdl.handle.net/10447/592274",2
83,https://openalex.org/W4323343005,Air Quality During the Diwali Festival for Four Successive Years Amidst Covid-19 Pandemic Lockdown in India's Most Polluted City,2023-01-01,https://doi.org/10.2139/ssrn.4380028,1,"Suresh Kumar, Prof. Shiv Kumar Dwivedi",submittedVersion - https://doi.org/10.2139/ssrn.4380028,1
84,https://openalex.org/W4323346068,"Classification Of&amp;nbsp;Pneumonia, Tuberculosis, And COVID-19 on Computed Tomography Images Using Deep Learning",2023-01-01,https://doi.org/10.2139/ssrn.4379837,1,"Titipong Kaewlek, Kanoklada Tanyong, Jintana Chakkaeo, Sumaporn Kladpree, Thunyarat Chusin, Sumalee Yabsantia, Nuntawat Udee",submittedVersion - https://doi.org/10.2139/ssrn.4379837,1
85,https://openalex.org/W4324265084,"Tailoring Two White Chromatographic Platforms for Simultaneous Estimation of Ritonavir-Boosted Nirmatrelvir in Their Novel Pills: Degradation, Validation, and Environmental Impact Studies",2023-01-01,https://doi.org/10.2139/ssrn.4377491,1,"Haydi S. Elbordiny, Nourah Z. Alzoman, Hadir M. Maher, Sara I. Aboras",submittedVersion - https://doi.org/10.2139/ssrn.4377491,1
86,https://openalex.org/W4327777697,Machine Learning Model to Predict Vehicle Electrification Impacts on Urban Air Quality and Related Human Health Effects,2023-01-01,https://doi.org/10.2139/ssrn.4382818,1,"Vicent Calatayud, J. J. Diéguez, Evgenios Agathokleous, Pierre Sicard",submittedVersion - https://doi.org/10.2139/ssrn.4382818,1
87,https://openalex.org/W4360103991,Influence de la pratique de la veille strategique sur la survie des tres petites et moyennes entreprises en situation de covid-19,2023-03-22,https://doi.org/10.5281/zenodo.7761906,1,Hourenatou Hourenatou,submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7761906,1
88,https://openalex.org/W4360593062,Bitcoin vs. Fiat Currencies: Insights from Extreme Dependence and Risk Spillover Analysis with Financial Markets,2023-01-01,https://doi.org/10.2139/ssrn.4384842,1,"Ilyes Abid, Elie Bouri, Emilios C. Galariotis, Khaled Guesmi, Héla Mzoughi",submittedVersion - https://doi.org/10.2139/ssrn.4384842,1
89,https://openalex.org/W4360795997,Households’ Expectations and Regional COVID-19 Dynamics,2023-01-01,https://doi.org/10.2139/ssrn.4388582,1,"Misina Cato, Tobias Schmidt","submittedVersion - https://doi.org/10.2139/ssrn.4388582, submittedVersion: None - https://hdl.handle.net/10419/269863",2
90,https://openalex.org/W4365990155,Tangent and Cotangent Similarity Measures of Pentapartitioned  Neutrosophic Pythagorean Set In Virtual Education During Covid Pandemic,2023-04-16,https://doi.org/10.5281/zenodo.7832731,1,"R. Radha, R. Prema, A. Stanis Arul Mary, Said Broumi",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7832731,1
91,https://openalex.org/W4376102896,Epidemiología de COVID-19 y eventos trombóticos: una revisión sistemática,2023-05-10,https://doi.org/10.5281/zenodo.7920942,1,"Cristóbal Ignacio Espinoza Díaz, Alicia Morocho, James Neira, Gutiérrez Arias, Cristina Pozo‐Gonzalo, Bryan Edgar K. Guevara, Johanna Proaño, Sixto Mena, Myriam Chacha, Surimana Morocho, Diana Carolina Coral Coral, Eulalia S. Calvopiña",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7920942,1
92,https://openalex.org/W4377209865,Wisatawan Domestik Kampung Budaya Pasca Pandemi Covid-19,2023-05-22,https://doi.org/10.5281/zenodo.7955520,1,Asep Kurniawan Nurul Rizki Nugraha,submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7955520,1
93,https://openalex.org/W4382335554,Strategi Pengiklanan Dan Pelayanan Pariwisata Di Indonesia Pasca Pandemi Covid-19,2023-06-28,https://doi.org/10.5281/zenodo.8090899,1,"Rangga Putra Nugraha, Achmad V.S",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8090899,1
94,https://openalex.org/W4385964238,Repeated emergence of probabilistically and chronologically anomalous mutations in SARS-CoV-2 during the COVID-19 pandemic,2023-08-04,https://doi.org/10.5281/zenodo.8216232,1,"Hideki Kakeya, Yoshihisa Matsumoto",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8216232,1
95,https://openalex.org/W4388443746,Exploring intersectional stigma and COVID-19 impact on human immunodeficiency virus service provision for African Americans in a Southern city,2023-01-01,https://doi.org/10.17615/8d35-sm05,1,"Meghana Varma C, Aimone E.V., Akinpelu Folake O., Kathleen M. MacQueen",submittedVersion: University of North Carolina at Chapel Hill - https://doi.org/10.17615/8d35-sm05,1
96,https://openalex.org/W4388480367,Conducting clinical genomics research during the COVID-19 pandemic: Lessons learned from the CSER consortium experience,2023-01-01,https://doi.org/10.17615/g1f9-ew40,1,"Stephanie A. Kraft, Heidi V. Russell, Jeannette T. Bensen, Katherine E. Bonini, Jill O. Robinson, Nuriye Sahin‐Hodoglugil, Kathleen Renna, Lucia A. Hindorff, David Kaufman, Carol R. Horowitz, Margaret Waltz, Jamilyn M. Zepp, Sara J. Knight",submittedVersion: University of North Carolina at Chapel Hill - https://doi.org/10.17615/g1f9-ew40,1
97,https://openalex.org/W4400840853,Understanding the US Black Community’s Response to the COVID-19 Pandemic Through Examining and Analyzing COVID-19 Related Social Media Text,2023-05-05,https://doi.org/10.7302/7917,0,Chungyu Chang,submittedVersion: University of Michigan–Ann Arbor - https://hdl.handle.net/2027.42/177318,1
98,https://openalex.org/W4400036006,The Temporal Relationship Between the Coronavirus Disease 2019 (COVID-19) Pandemic and Preterm Birth,2023-01-01,https://doi.org/10.17615/e3yb-dz80,0,"Michael W. Varner, Grecio J. Sandoval, Torri D. Metz, Tracy A. Manuck, Rebecca G. Clifton, Brenna L. Hughes, George R. Saade, Monica Longo, Amber Sowles, Kelly James Clark, Hyagriv Simhan, Dwight J. Rouse, Hector Mendez‐Figueroa, Cynthia Gyamfi-Bannerman, Jennifer L. Bailit, Maged M. Costantine, Harish M. Sehdev, Alan T. Tita, George A. Macones",submittedVersion: University of North Carolina at Chapel Hill - https://doi.org/10.17615/e3yb-dz80,1
99,https://openalex.org/W4400394563,What Are They Thinking? Exploring College Students' Mental Processing and Decision-Making About COVID-19 (Mis)Information on Social Media,2023-01-01,https://doi.org/10.17615/w2wz-bb93,0,"Jeffrey A. Greene, Christina Hollander-Blackmon, Eric A. Kirk, Victor M. Deekens",submittedVersion: University of North Carolina at Chapel Hill - https://doi.org/10.17615/w2wz-bb93,1
100,https://openalex.org/W4400870788,« Quelle résilience post-covid pour les territoires touristiques ultramarins français ?,2023-11-02,,0,"Caroline Blondy, J. C. Gay",submittedVersion - https://hal.science/hal-04647756,1
101,https://openalex.org/W4400898510,COVID-19 pnömonisi nedeni ile tosilizumab uygulanan hastaların özellikleri,2023-10-24,,0,"Levent Özdemir, Burcu Özdemir, Mehmet Murat Çelik, Senem Urfalı, Bilge Akgündüz, Savaş Gegin",submittedVersion: Istanbul University - https://dergipark.org.tr/tr/pub/ighd/issue/84984/1509444,1
102,https://openalex.org/W4400932834,Modeling of COVID-19 Spread: From city scale to country scale,2023-09-25,,0,"М Ю Кириллин, Aleksandr Khilov, Valeriya Perekatova, Ekaterina Sergeeva, Daria Kurakina, И. И. Фикс, Н. В. Саперкин, Ming Tang, Yong Zou, Américo Cunha, Elbert E. N. Macau, Efim Pelinovsky",submittedVersion - https://hal.science/hal-04653591,1
103,https://openalex.org/W4401058016,Experience and Intensity of Telework: Links with Well-being after a Year of the COVID-19 Pandemic in France,2023-12-01,,0,"Elena Reboul, Émilie Counil, Émilie Counil",submittedVersion - https://hal.science/hal-04569890,1
104,https://openalex.org/W4401237078,Generation COVID: Young adult substance use,2023-01-01,https://doi.org/10.17615/dnpf-b895,0,"Hujer A.M., H. K., Liebovitz D.M",submittedVersion: University of North Carolina at Chapel Hill - https://doi.org/10.17615/dnpf-b895,1
105,https://openalex.org/W4401280446,"THE EFFECT OF TOBACCO USE AND PASSIVE SMOKING ON EXERCISE TOLERANCE, COVİD-19 FEAR AND LEVEL OF PHYSICAL ACTIVITY LEVEL IN YOUNG ADULTS",2023-11-10,https://doi.org/10.21020/husbfd.1388998,0,"Soner Akgül, Erdoğan Yılmaz, Hümeyra Yetişen, Fatıma Nur Bozkurt, İsmail Okur",submittedVersion: Istanbul University - https://dergipark.org.tr/tr/pub/husbfd/issue/86123/1388998,1
106,https://openalex.org/W4401280447,Examining the Effects of Screen Exposure on the Body Weight of Adult Individuals During the COVID-19 Pandemic,2023-07-26,https://doi.org/10.21020/husbfd.1333302,0,"Gökcen Doğan, Nurcan Yabancı Ayhan",submittedVersion: Istanbul University - https://dergipark.org.tr/tr/pub/husbfd/issue/86123/1333302,1
107,https://openalex.org/W4401307901,Feasibility of implementing a Total Worker Health® intervention during the COVID-19 pandemic in small- and medium-sized businesses: Results from the Carolina PROSPER study,2023-01-01,https://doi.org/10.17615/rd8z-cx96,0,"Emily P. McAden, Morgan Leff, John A. Staley, Rae Greenberg, Leena A. Nylander‐French, Laura Linnan",submittedVersion: University of North Carolina at Chapel Hill - https://doi.org/10.17615/rd8z-cx96,1
108,https://openalex.org/W4376634857,RESPONSABILIDADE PENAL POR ERRO MÉDICO DURANTE A PANDEMIA DA COVID-19,2023-05-15,https://doi.org/10.5281/zenodo.7938597,0,"Roseli Rodrigues Gomes dos Santos, Dulcinéia Bacinello Ramalho",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7938597,1
109,https://openalex.org/W4401597963,Retention and Resilience of Nursing Home Staff During the COVID-19 Pandemic: Voices from the Frontline,2023-01-01,https://doi.org/10.17615/rkke-fa98,0,"Michelle J. Berning, Zada Zhong, Elizabeth M. White, Joshua D. Niznik, Sarah Berry",submittedVersion: University of North Carolina at Chapel Hill - https://doi.org/10.17615/rkke-fa98,1
110,https://openalex.org/W3046670768,The Impact of Obesity During Covid 19 Outbreak,2023-08-16,https://doi.org/10.5281/zenodo.8252259,0,Siphesihle Sithole,submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/8252259,1
111,https://openalex.org/W3120293005,Psychological Effects of the COVID-19-Induced Lockdown 2020 among Educated Adults of Nepal,2023-04-29,https://doi.org/10.5281/zenodo.7877902,0,Pralhad Adhikari,submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7877902,1
112,https://openalex.org/W3153831023,Effectiveness of Self-Efficiency on Mathematic Learning annivers,2023-03-16,https://doi.org/10.5281/zenodo.7739616,0,"Risma Uly Manalu, Melda Rumia Rosmery Simorangkir",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7739616,1
113,https://openalex.org/W3187777605,Habits and Demand Changes after COVID19,2023-01-01,https://doi.org/10.2139/ssrn.4351952,0,"Daria Ghilli, Fausto Gozzi, Mauro Bambi, Marta Leocata","submittedVersion - https://doi.org/10.2139/ssrn.4351952, submittedVersion: Cornell University - https://arxiv.org/abs/2107.00909",2
114,https://openalex.org/W3198175222,Trust Predicts Compliance with Covid-19 Containment Policies: Evidence from Ten Countries Using Big Data,2023-01-01,https://doi.org/10.2139/ssrn.4590902,0,"Francesco Sarracino, Talita Greyling, Kelsey J. O’Connor, Chiara Peroni, Stephanié Rossouw",submittedVersion - https://doi.org/10.2139/ssrn.4590902,1
115,https://openalex.org/W3207722567,Answering in Emergency: The Law and Accountability in Canada’s Pandemic Response,2023-03-13,https://doi.org/10.32920/22227568.v1,0,"Marie-Eve Couture-Ménard, Kathleen Hammond, Lara Khoury, Alana Klein","submittedVersion - https://doi.org/10.32920/22227568.v1, submittedVersion: University of Illinois at Chicago - https://figshare.com/articles/preprint/Answering_in_Emergency_The_Law_and_Accountability_in_Canada_s_Pandemic_Response/22227568",2
116,https://openalex.org/W4308113474,"Cross-Border Venture Capital Valuation: Business-Cycle, Institutional Factors, and Distance",2023-01-01,https://doi.org/10.2139/ssrn.4368377,0,Max Berre,"submittedVersion - https://doi.org/10.2139/ssrn.4368377, submittedVersion: Centre National de la Recherche Scientifique - https://hal.archives-ouvertes.fr/hal-03834620, submittedVersion: Centre National de la Recherche Scientifique - https://hal.science/hal-03834620, submittedVersion: Centre National de la Recherche Scientifique - https://hal.archives-ouvertes.fr/hal-03834620/file/BERRE%20Cross-Border%20Venture%20Capital%20Valuation.%202022%2022.0.pdf, submittedVersion - https://hal.science/hal-03834620/file/BERRE%20Cross-Border%20Venture%20Capital%20Valuation.%202022%2022.0.pdf, submittedVersion: Centre National de la Recherche Scientifique - https://hal.archives-ouvertes.fr/hal-03834620/document",6
117,https://openalex.org/W4313377374,ASSESSMENT OF CARBOHYDRATE METABOLISM IN PATIENTS WITH DIABETES AND COVID-19,2023-01-01,https://doi.org/10.5281/zenodo.7497878,0,"Tursunov Feruz O'ktam o'g'li, Raximova Gulchiroy Olim qizi, Isroilova Umidaxon, Turayeva Shaxnoza",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7497878,1
118,https://openalex.org/W4313411452,COVID-19 IMPACTS ON RETAIL SECTOR: AN EVENT STUDY APPROACH ON TURKISH RETAILERS,2023-01-01,https://doi.org/10.5281/zenodo.7497969,0,"Recep Ali Küçükçolak, Sarvenaz Erfani Hooshiaran",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7497969,1
119,https://openalex.org/W4313411462,Les facteurs de résilience des entrepreneurs dirigeants de petites et moyennes entreprises dans le contexte de la covid-19 : Cas de la côte d'ivoire.,2023-01-01,https://doi.org/10.5281/zenodo.7497959,0,"DAGRI Franck Arthur Roméo, N'ZUE Arnaud Konan",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7497959,1
120,https://openalex.org/W4313449660,Santripreneurship: How Does the Digital Era of Independence Value during the Covid-19 Pandemic at Pondok Islamic Boarding School ?,2023-01-03,https://doi.org/10.5281/zenodo.7500265,0,"Iva Khoiril Mala, Sulastri Sulastri, Purba Andy Wijaya, Nasikh, Grisvia Agustin, Sutantri",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7500265,1
121,https://openalex.org/W4313449890,REABILITAÇÃO PULMONAR EM PACIENTES PÓS-COVID-19: UMA AVALIAÇÃO CIENCIOMÉTRICA,2023-01-03,https://doi.org/10.5281/zenodo.7501590,0,"Paula Gabriela Ferreira Barbosa, Juciele Faria Silva, Patricia Leao da Silva Agostinho",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7501590,1
122,https://openalex.org/W4313449991,Potentiality of Agro-tourism in Nepal: Post COVID-19 perspective,2023-01-03,https://doi.org/10.5281/zenodo.7501946,0,Malati Kaini,submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7501946,1
123,https://openalex.org/W4313486565,Employee Performance during the Covid-19 Pandemic: A Bibliographic Study from Various Perspectives,2023-01-03,https://doi.org/10.5281/zenodo.7502962,0,"Erni Febriani, Rindu Rika Gamayuni, Usep Syaipudin",submittedVersion: European Organization for Nuclear Research - https://zenodo.org/record/7502962,1
