warnlist__name,warnlist__url,warnlist__additional_info,journal__id,journal__issn,journal__display_name,journal__works_count,journal__cited_by_count,journal__country_code,journal__works_api_url,article__id,article__doi,article__title,article__publication_year,article__publication_date,article__cited_by_count,article__is_retracted,article__journal,article__primary_topic,article__primary_field,author__id,author__display_name,author__orcid,institution__id,institution__display_name,institution__ror,institution__country_code,institution__type
Abstract and Applied Analysis,https://www.hindawi.com/journals/aaa/,,https://openalex.org/S54871839,"1085-3375, 1687-0409",Abstract and Applied Analysis,5461,48796,GB,https://api.openalex.org/works?filter=primary_location.source.id:S54871839,https://openalex.org/W2153855220,https://doi.org/10.1155/2012/109236,Forward-Backward Splitting Methods for Accretive Operators in Banach Spaces,2012,2012-01-01,125,False,Abstract and Applied Analysis,Iterative Algorithms for Nonlinear Operators and Optimization,Computer Science,https://openalex.org/A5054042176,Genaro López-Acedo,https://orcid.org/0000-0002-8303-7858,https://openalex.org/I79238269,Universidad de Sevilla,https://ror.org/03yxnpp24,ES,education
Abstract and Applied Analysis,https://www.hindawi.com/journals/aaa/,,https://openalex.org/S54871839,"1085-3375, 1687-0409",Abstract and Applied Analysis,5461,48796,GB,https://api.openalex.org/works?filter=primary_location.source.id:S54871839,https://openalex.org/W2153855220,https://doi.org/10.1155/2012/109236,Forward-Backward Splitting Methods for Accretive Operators in Banach Spaces,2012,2012-01-01,125,False,Abstract and Applied Analysis,Iterative Algorithms for Nonlinear Operators and Optimization,Computer Science,https://openalex.org/A5080497083,Victoria Martín-Márquez,https://orcid.org/0000-0002-8963-9825,https://openalex.org/I79238269,Universidad de Sevilla,https://ror.org/03yxnpp24,ES,education
Abstract and Applied Analysis,https://www.hindawi.com/journals/aaa/,,https://openalex.org/S54871839,"1085-3375, 1687-0409",Abstract and Applied Analysis,5461,48796,GB,https://api.openalex.org/works?filter=primary_location.source.id:S54871839,https://openalex.org/W2153855220,https://doi.org/10.1155/2012/109236,Forward-Backward Splitting Methods for Accretive Operators in Banach Spaces,2012,2012-01-01,125,False,Abstract and Applied Analysis,Iterative Algorithms for Nonlinear Operators and Optimization,Computer Science,https://openalex.org/A5100751200,Fenghui Wang,https://orcid.org/0000-0002-8626-9865,https://openalex.org/I4210117164,Luoyang Normal University,https://ror.org/029man787,CN,education
Abstract and Applied Analysis,https://www.hindawi.com/journals/aaa/,,https://openalex.org/S54871839,"1085-3375, 1687-0409",Abstract and Applied Analysis,5461,48796,GB,https://api.openalex.org/works?filter=primary_location.source.id:S54871839,https://openalex.org/W2153855220,https://doi.org/10.1155/2012/109236,Forward-Backward Splitting Methods for Accretive Operators in Banach Spaces,2012,2012-01-01,125,False,Abstract and Applied Analysis,Iterative Algorithms for Nonlinear Operators and Optimization,Computer Science,https://openalex.org/A5014614476,Hong–Kun Xu,https://orcid.org/0000-0002-2035-2105,https://openalex.org/I142974352,National Sun Yat-sen University,https://ror.org/00mjawt10,TW,education
Abstract and Applied Analysis,https://www.hindawi.com/journals/aaa/,,https://openalex.org/S54871839,"1085-3375, 1687-0409",Abstract and Applied Analysis,5461,48796,GB,https://api.openalex.org/works?filter=primary_location.source.id:S54871839,https://openalex.org/W2097997190,https://doi.org/10.1155/2013/378593,A Representation of the Exact Solution of Generalized Lane-Emden Equations Using a New Analytical Method,2013,2013-01-01,123,False,Abstract and Applied Analysis,Anomalous Diffusion Modeling and Analysis,Mathematics,https://openalex.org/A5081806740,Omar Abu Arqub,https://orcid.org/0000-0001-9526-6095,https://openalex.org/I33926330,Al-Balqa Applied University,https://ror.org/00qedmt22,JO,education
Abstract and Applied Analysis,https://www.hindawi.com/journals/aaa/,,https://openalex.org/S54871839,"1085-3375, 1687-0409",Abstract and Applied Analysis,5461,48796,GB,https://api.openalex.org/works?filter=primary_location.source.id:S54871839,https://openalex.org/W2097997190,https://doi.org/10.1155/2013/378593,A Representation of the Exact Solution of Generalized Lane-Emden Equations Using a New Analytical Method,2013,2013-01-01,123,False,Abstract and Applied Analysis,Anomalous Diffusion Modeling and Analysis,Mathematics,https://openalex.org/A5077149299,Ahmad El-Ajou,https://orcid.org/0000-0002-7470-8162,https://openalex.org/I33926330,Al-Balqa Applied University,https://ror.org/00qedmt22,JO,education
Abstract and Applied Analysis,https://www.hindawi.com/journals/aaa/,,https://openalex.org/S54871839,"1085-3375, 1687-0409",Abstract and Applied Analysis,5461,48796,GB,https://api.openalex.org/works?filter=primary_location.source.id:S54871839,https://openalex.org/W2097997190,https://doi.org/10.1155/2013/378593,A Representation of the Exact Solution of Generalized Lane-Emden Equations Using a New Analytical Method,2013,2013-01-01,123,False,Abstract and Applied Analysis,Anomalous Diffusion Modeling and Analysis,Mathematics,https://openalex.org/A5036038318,A. Sami Bataineh,https://orcid.org/0000-0002-0105-6482,https://openalex.org/I33926330,Al-Balqa Applied University,https://ror.org/00qedmt22,JO,education
Abstract and Applied Analysis,https://www.hindawi.com/journals/aaa/,,https://openalex.org/S54871839,"1085-3375, 1687-0409",Abstract and Applied Analysis,5461,48796,GB,https://api.openalex.org/works?filter=primary_location.source.id:S54871839,https://openalex.org/W2097997190,https://doi.org/10.1155/2013/378593,A Representation of the Exact Solution of Generalized Lane-Emden Equations Using a New Analytical Method,2013,2013-01-01,123,False,Abstract and Applied Analysis,Anomalous Diffusion Modeling and Analysis,Mathematics,https://openalex.org/A5049271409,Ishak Hashim,https://orcid.org/0000-0003-4237-7140,https://openalex.org/I885383172,National University of Malaysia,https://ror.org/00bw8d226,MY,education
Abstract and Applied Analysis,https://www.hindawi.com/journals/aaa/,,https://openalex.org/S54871839,"1085-3375, 1687-0409",Abstract and Applied Analysis,5461,48796,GB,https://api.openalex.org/works?filter=primary_location.source.id:S54871839,https://openalex.org/W2065343972,https://doi.org/10.1155/2011/420419,Statistical Convergence in Function Spaces,2011,2011-01-01,122,False,Abstract and Applied Analysis,Statistical Convergence in Approximation Theory and Functional Analysis,Mathematics,https://openalex.org/A5073115325,Ljubiša D. R. Kočinac,https://orcid.org/0000-0002-4870-7908,https://openalex.org/I152518017,University of Nis,https://ror.org/00965bg92,RS,education
Abstract and Applied Analysis,https://www.hindawi.com/journals/aaa/,,https://openalex.org/S54871839,"1085-3375, 1687-0409",Abstract and Applied Analysis,5461,48796,GB,https://api.openalex.org/works?filter=primary_location.source.id:S54871839,https://openalex.org/W2004537050,https://doi.org/10.1155/2013/426462,Fractional Complex Transform and exp-Function Methods for Fractional Differential Equations,2013,2013-01-01,120,False,Abstract and Applied Analysis,Anomalous Diffusion Modeling and Analysis,Mathematics,https://openalex.org/A5042426376,Ahmet Bekir,https://orcid.org/0000-0001-9394-4681,https://openalex.org/I51209816,Eskişehir Osmangazi University,https://ror.org/01dzjez04,TR,education
Abstract and Applied Analysis,https://www.hindawi.com/journals/aaa/,,https://openalex.org/S54871839,"1085-3375, 1687-0409",Abstract and Applied Analysis,5461,48796,GB,https://api.openalex.org/works?filter=primary_location.source.id:S54871839,https://openalex.org/W2004537050,https://doi.org/10.1155/2013/426462,Fractional Complex Transform and exp-Function Methods for Fractional Differential Equations,2013,2013-01-01,120,False,Abstract and Applied Analysis,Anomalous Diffusion Modeling and Analysis,Mathematics,https://openalex.org/A5060151553,Özkan Güner,https://orcid.org/0000-0002-9900-2844,https://openalex.org/I3018710136,Dumlupinar University,https://ror.org/03jtrja12,TR,education
Abstract and Applied Analysis,https://www.hindawi.com/journals/aaa/,,https://openalex.org/S54871839,"1085-3375, 1687-0409",Abstract and Applied Analysis,5461,48796,GB,https://api.openalex.org/works?filter=primary_location.source.id:S54871839,https://openalex.org/W2004537050,https://doi.org/10.1155/2013/426462,Fractional Complex Transform and exp-Function Methods for Fractional Differential Equations,2013,2013-01-01,120,False,Abstract and Applied Analysis,Anomalous Diffusion Modeling and Analysis,Mathematics,https://openalex.org/A5089146467,Adem C. Çevikel,https://orcid.org/0000-0002-7359-3156,https://openalex.org/I4101805,Yıldız Technical University,https://ror.org/0547yzj13,TR,education
Abstract and Applied Analysis,https://www.hindawi.com/journals/aaa/,,https://openalex.org/S54871839,"1085-3375, 1687-0409",Abstract and Applied Analysis,5461,48796,GB,https://api.openalex.org/works?filter=primary_location.source.id:S54871839,https://openalex.org/W2058540976,https://doi.org/10.1155/2012/182536,New Stable Closed Newton‐Cotes Trigonometrically Fitted Formulae for Long‐Time Integration,2012,2012-01-01,119,False,Abstract and Applied Analysis,Numerical Integration Methods for Differential Equations,Mathematics,https://openalex.org/A5034203446,T. E. Simos,,https://openalex.org/I158716096,University of Peloponnese,https://ror.org/04d4d3c02,GR,education
Abstract and Applied Analysis,https://www.hindawi.com/journals/aaa/,,https://openalex.org/S54871839,"1085-3375, 1687-0409",Abstract and Applied Analysis,5461,48796,GB,https://api.openalex.org/works?filter=primary_location.source.id:S54871839,https://openalex.org/W2058540976,https://doi.org/10.1155/2012/182536,New Stable Closed Newton‐Cotes Trigonometrically Fitted Formulae for Long‐Time Integration,2012,2012-01-01,119,False,Abstract and Applied Analysis,Numerical Integration Methods for Differential Equations,Mathematics,https://openalex.org/A5034203446,T. E. Simos,,https://openalex.org/I28022161,King Saud University,https://ror.org/02f81g417,SA,education
Abstract and Applied Analysis,https://www.hindawi.com/journals/aaa/,,https://openalex.org/S54871839,"1085-3375, 1687-0409",Abstract and Applied Analysis,5461,48796,GB,https://api.openalex.org/works?filter=primary_location.source.id:S54871839,https://openalex.org/W2086737536,https://doi.org/10.1155/2013/636802,The Modified Trial Equation Method for Fractional Wave Equation and Time Fractional Generalized Burgers Equation,2013,2013-01-01,119,False,Abstract and Applied Analysis,Anomalous Diffusion Modeling and Analysis,Mathematics,https://openalex.org/A5046497623,Hasan Bulut,https://orcid.org/0000-0002-6089-1517,https://openalex.org/I143396566,Fırat University,https://ror.org/05teb7b63,TR,education
Abstract and Applied Analysis,https://www.hindawi.com/journals/aaa/,,https://openalex.org/S54871839,"1085-3375, 1687-0409",Abstract and Applied Analysis,5461,48796,GB,https://api.openalex.org/works?filter=primary_location.source.id:S54871839,https://openalex.org/W2086737536,https://doi.org/10.1155/2013/636802,The Modified Trial Equation Method for Fractional Wave Equation and Time Fractional Generalized Burgers Equation,2013,2013-01-01,119,False,Abstract and Applied Analysis,Anomalous Diffusion Modeling and Analysis,Mathematics,https://openalex.org/A5048266897,Hacı Mehmet Başkonuş,https://orcid.org/0000-0003-4085-3625,https://openalex.org/I64925351,Munzur University,https://ror.org/05v0p1f11,TR,education
Abstract and Applied Analysis,https://www.hindawi.com/journals/aaa/,,https://openalex.org/S54871839,"1085-3375, 1687-0409",Abstract and Applied Analysis,5461,48796,GB,https://api.openalex.org/works?filter=primary_location.source.id:S54871839,https://openalex.org/W2086737536,https://doi.org/10.1155/2013/636802,The Modified Trial Equation Method for Fractional Wave Equation and Time Fractional Generalized Burgers Equation,2013,2013-01-01,119,False,Abstract and Applied Analysis,Anomalous Diffusion Modeling and Analysis,Mathematics,https://openalex.org/A5080852772,Yusuf Pandır,https://orcid.org/0000-0003-0274-7901,https://openalex.org/I2799303410,Bozok Universitesi,https://ror.org/04qvdf239,TR,education
Abstract and Applied Analysis,https://www.hindawi.com/journals/aaa/,,https://openalex.org/S54871839,"1085-3375, 1687-0409",Abstract and Applied Analysis,5461,48796,GB,https://api.openalex.org/works?filter=primary_location.source.id:S54871839,https://openalex.org/W2043403332,https://doi.org/10.1155/2014/762184,Comparison of the Finite Volume and Lattice Boltzmann Methods for Solving Natural Convection Heat Transfer Problems inside Cavities and Enclosures,2014,2014-01-01,118,False,Abstract and Applied Analysis,Lattice Boltzmann Method for Complex Flows,Engineering,https://openalex.org/A5016584984,Marjan Goodarzi,https://orcid.org/0000-0002-1285-0593,https://openalex.org/I33849332,University of Malaya,https://ror.org/00rzspn62,MY,education
Abstract and Applied Analysis,https://www.hindawi.com/journals/aaa/,,https://openalex.org/S54871839,"1085-3375, 1687-0409",Abstract and Applied Analysis,5461,48796,GB,https://api.openalex.org/works?filter=primary_location.source.id:S54871839,https://openalex.org/W2043403332,https://doi.org/10.1155/2014/762184,Comparison of the Finite Volume and Lattice Boltzmann Methods for Solving Natural Convection Heat Transfer Problems inside Cavities and Enclosures,2014,2014-01-01,118,False,Abstract and Applied Analysis,Lattice Boltzmann Method for Complex Flows,Engineering,https://openalex.org/A5027804062,Mohammad Reza Safaei,https://orcid.org/0000-0001-7301-2561,https://openalex.org/I33849332,University of Malaya,https://ror.org/00rzspn62,MY,education
Abstract and Applied Analysis,https://www.hindawi.com/journals/aaa/,,https://openalex.org/S54871839,"1085-3375, 1687-0409",Abstract and Applied Analysis,5461,48796,GB,https://api.openalex.org/works?filter=primary_location.source.id:S54871839,https://openalex.org/W2043403332,https://doi.org/10.1155/2014/762184,Comparison of the Finite Volume and Lattice Boltzmann Methods for Solving Natural Convection Heat Transfer Problems inside Cavities and Enclosures,2014,2014-01-01,118,False,Abstract and Applied Analysis,Lattice Boltzmann Method for Complex Flows,Engineering,https://openalex.org/A5067224059,Arash Karimipour,https://orcid.org/0000-0001-7596-7134,https://openalex.org/I9256017,Islamic Azad University of Najafabad,https://ror.org/015j7c446,IR,education
Abstract and Applied Analysis,https://www.hindawi.com/journals/aaa/,,https://openalex.org/S54871839,"1085-3375, 1687-0409",Abstract and Applied Analysis,5461,48796,GB,https://api.openalex.org/works?filter=primary_location.source.id:S54871839,https://openalex.org/W2043403332,https://doi.org/10.1155/2014/762184,Comparison of the Finite Volume and Lattice Boltzmann Methods for Solving Natural Convection Heat Transfer Problems inside Cavities and Enclosures,2014,2014-01-01,118,False,Abstract and Applied Analysis,Lattice Boltzmann Method for Complex Flows,Engineering,https://openalex.org/A5067224059,Arash Karimipour,https://orcid.org/0000-0001-7596-7134,https://openalex.org/I2799282979,"Islamic Azad University, Isfahan",https://ror.org/039zhhm92,IR,education
